id_municipio,uf,cluster,perfil,risco_medio,taxa_alfabetizacao_real,inse_municipio
316970,MG,3,Atencao,0.385895844280798,67.85714285714286,4.7425
316980,MG,2,Intermediario,0.4422767443870607,57.14285714285714,5.125
316990,MG,2,Intermediario,0.3643929902293662,71.63323782234957,5.073235294117646
317000,MG,3,Atencao,0.42808608248161295,56.666666666666664,4.255
317005,MG,3,Atencao,0.436939192730712,68.91891891891892,4.856666666666667
317010,MG,2,Intermediario,0.5307529582189265,56.24012638230648,5.227941176470587
317020,MG,2,Intermediario,0.4928195977503525,58.159163987138264,5.330578512396693
317040,MG,2,Intermediario,0.4692016393757366,61.30952380952381,5.013181818181819
317047,MG,3,Atencao,0.409457299346745,55.00000000000001,4.91
317050,MG,2,Intermediario,0.38242445539888464,74.35897435897436,4.9375
317052,MG,3,Atencao,0.48106612744435334,62.857142857142854,4.4383333333333335
317057,MG,0,Consolidado,0.22861703425134092,90.47619047619048,4.734999999999999
317065,MG,0,Consolidado,0.3696699969969932,90.0,4.906666666666667
317070,MG,2,Intermediario,0.4502358556038301,61.43958868894601,5.333200000000001
317075,MG,0,Consolidado,0.3623484726875493,73.80952380952381,5.03
317080,MG,3,Atencao,0.4100108257432658,67.56756756756756,4.708666666666665
317090,MG,3,Atencao,0.4553661965892119,66.23376623376623,4.211428571428573
317100,MG,2,Intermediario,0.5016044941905885,55.88235294117647,5.3
317107,MG,0,Consolidado,0.37852999223922357,73.07692307692307,4.672499999999999
317120,MG,2,Intermediario,0.42118548905510733,61.87290969899666,5.144848484848485
317130,MG,2,Intermediario,0.3568829183007627,68.1592039800995,5.0227272727272725
317160,MG,3,Atencao,0.4296569057324391,58.333333333333336,4.478333333333333
317170,MG,2,Intermediario,0.407767897159769,65.51724137931035,4.966666666666667
317180,MG,3,Atencao,0.5165402777651672,59.61538461538461,4.911666666666666
317190,MG,0,Consolidado,0.27954912648429714,95.0,4.516666666666667
317200,MG,2,Intermediario,0.39779582584602785,68.46153846153847,4.964166666666668
317210,MG,2,Intermediario,0.4474477325406107,66.66666666666666,4.81
320010,ES,0,Consolidado,0.1669318223160108,90.29850746268657,4.928888888888889
320013,ES,0,Consolidado,0.14015556896724443,98.33333333333333,4.9071428571428575
320016,ES,0,Consolidado,0.27931848283425964,78.57142857142857,4.466666666666666
320020,ES,0,Consolidado,0.2747494373587591,76.78571428571429,4.74
320030,ES,0,Consolidado,0.268933493167645,88.63636363636364,5.318333333333333
320035,ES,0,Consolidado,0.3413862904655725,67.3913043478261,4.796
320040,ES,0,Consolidado,0.21076674226484565,82.6923076923077,5.142666666666667
320050,ES,3,Atencao,0.4834724855886781,46.42857142857143,4.8100000000000005
320060,ES,2,Intermediario,0.3540761587945782,74.14141414141415,5.093030303030304
320070,ES,0,Consolidado,0.3152617554735769,78.84615384615384,4.888333333333333
320080,ES,2,Intermediario,0.3739831158409152,69.16666666666667,5.161764705882354
320090,ES,0,Consolidado,0.24903589708616358,81.68316831683168,4.680000000000001
320100,ES,0,Consolidado,0.27024776588689947,85.71428571428571,4.807500000000001
320110,ES,2,Intermediario,0.4197915207388214,69.04761904761905,4.655000000000001
320115,ES,0,Consolidado,0.26701831017935407,82.75862068965517,4.821111111111111
320120,ES,2,Intermediario,0.4045494667759759,64.17525773195877,5.0034426229508195
320130,ES,2,Intermediario,0.48371214176988403,60.07838745800672,5.013298969072166
320140,ES,0,Consolidado,0.2891006599717222,73.23943661971832,5.05625
320150,ES,0,Consolidado,0.309135662515341,80.32407407407408,5.002564102564103
320160,ES,0,Consolidado,0.3796988899174962,68.20809248554913,4.834666666666666
320170,ES,0,Consolidado,0.2616412556093127,79.66101694915254,5.12
320180,ES,3,Atencao,0.5399098542308515,51.724137931034484,4.806666666666667
320190,ES,0,Consolidado,0.2346426160194686,84.11764705882354,5.139545454545453
320200,ES,0,Consolidado,0.21949850443935878,83.33333333333334,4.934
320210,ES,0,Consolidado,0.2635603637297927,84.52380952380952,4.7345454545454535
320220,ES,2,Intermediario,0.4635604353268948,60.75949367088608,4.9775
320225,ES,2,Intermediario,0.3469723079125379,70.2127659574468,5.026
320230,ES,0,Consolidado,0.3234161610107829,73.33333333333333,4.792000000000001
320240,ES,2,Intermediario,0.33921307506255943,75.37190082644628,5.034878048780489
320245,ES,0,Consolidado,0.23661708592271422,79.56204379562044,4.984285714285714
320250,ES,0,Consolidado,0.3489283263530706,75.92592592592592,4.9959999999999996
320255,ES,0,Consolidado,0.286010701406497,81.81818181818183,4.87
320260,ES,0,Consolidado,0.32082266790529984,73.68421052631578,5.252
320265,ES,2,Intermediario,0.3105864462863525,63.793103448275865,4.834
320270,ES,0,Consolidado,0.2699716242628953,78.72340425531915,5.123333333333333
320280,ES,2,Intermediario,0.4058094244115628,66.35071090047393,5.044444444444445
320290,ES,0,Consolidado,0.2542628197387964,80.0,5.13
320300,ES,0,Consolidado,0.3583815822533705,81.63265306122449,5.0025
320305,ES,0,Consolidado,0.3016024990138186,78.28947368421053,4.786875
320310,ES,0,Consolidado,0.34813261957890795,69.64285714285714,4.7700000000000005
320313,ES,2,Intermediario,0.33686842719324117,75.80645161290323,5.117142857142857
320316,ES,0,Consolidado,0.1841667633570634,87.5,5.0520000000000005
320320,ES,2,Intermediario,0.43387386770685593,68.33740831295843,4.965581395348838
320330,ES,0,Consolidado,0.11734674328791139,93.05555555555556,4.79625
320332,ES,2,Intermediario,0.373692046917656,72.38805970149254,4.972777777777777
320334,ES,0,Consolidado,0.2450894227509932,84.33734939759037,5.148888888888888
320335,ES,2,Intermediario,0.2921165931561535,67.3469387755102,5.022500000000001
320340,ES,3,Atencao,0.42335586749709536,67.36842105263158,4.731
320350,ES,0,Consolidado,0.36356040910836224,73.14814814814815,4.827142857142857
320360,ES,0,Consolidado,0.2171984591234413,75.75757575757575,4.783333333333333
320370,ES,0,Consolidado,0.22818267263569808,87.75510204081633,4.623
320380,ES,0,Consolidado,0.38332005796726426,71.42857142857143,4.786666666666666
320390,ES,0,Consolidado,0.2194398323707395,84.5771144278607,4.947272727272727
320400,ES,0,Consolidado,0.23083809455848658,81.66666666666667,4.79
320405,ES,0,Consolidado,0.3187834847269261,78.26086956521739,4.836666666666667
320410,ES,0,Consolidado,0.2515600134483506,78.15126050420169,4.800000000000001
320420,ES,2,Intermediario,0.41497921317755226,66.66666666666666,5.05
