id_municipio,uf,taxa_atual,meta_2030,distancia_meta_pp,ritmo_necessario_aa,risco_medio
291490,BA,31.63265306122449,80.0,-48.36734693877551,8.061224489795919,0.7561361224479892
270740,AL,31.70731707317073,80.0,-48.29268292682927,8.048780487804878,0.7810611935264244
260990,PE,31.718061674008812,80.0,-48.28193832599119,8.046989720998532,0.7311171192947289
292170,BA,31.818181818181817,80.0,-48.18181818181819,8.030303030303031,0.7499992409429315
292310,BA,31.818181818181817,80.0,-48.18181818181819,8.030303030303031,0.7847114409088006
291510,BA,31.818181818181817,80.0,-48.18181818181819,8.030303030303031,0.7787967287708074
291660,BA,31.818181818181817,80.0,-48.18181818181819,8.030303030303031,0.7564972362018626
291620,BA,31.818181818181817,80.0,-48.18181818181819,8.030303030303031,0.7508129035258514
270500,AL,31.914893617021278,80.0,-48.08510638297872,8.01418439716312,0.6537253348245449
500520,MS,31.932773109243694,80.0,-48.0672268907563,8.011204481792717,0.7641135187439096
170560,TO,32.0,80.0,-48.0,8.0,0.7358519799119633
171890,TO,32.0,80.0,-48.0,8.0,0.7405428549561346
170040,TO,32.0,80.0,-48.0,8.0,0.7002441740054518
292465,BA,32.0,80.0,-48.0,8.0,0.5626828281839481
291070,BA,32.065217391304344,80.0,-47.934782608695656,7.989130434782609,0.7498202626420989
290550,BA,32.075471698113205,80.0,-47.924528301886795,7.987421383647799,0.8122441007678161
240230,RN,32.075471698113205,80.0,-47.924528301886795,7.987421383647799,0.7453431159606572
210220,MA,32.142857142857146,80.0,-47.857142857142854,7.976190476190475,0.6896014927141693
292570,BA,32.142857142857146,80.0,-47.857142857142854,7.976190476190475,0.764340368858635
293040,BA,32.25806451612903,80.0,-47.74193548387097,7.956989247311828,0.7350552721673259
291165,BA,32.25806451612903,80.0,-47.74193548387097,7.956989247311828,0.7413401845003557
150050,PA,32.25806451612903,80.0,-47.74193548387097,7.956989247311828,0.7383405361953996
291980,BA,32.29166666666667,80.0,-47.70833333333333,7.951388888888888,0.7083955157389927
240145,RN,32.30769230769231,80.0,-47.69230769230769,7.948717948717949,0.6857968991532816
500750,MS,32.432432432432435,80.0,-47.567567567567565,7.927927927927928,0.6400322235383498
280170,SE,32.467532467532465,80.0,-47.532467532467535,7.922077922077922,0.783175526571318
220050,PI,32.5,80.0,-47.5,7.916666666666667,0.7751359249257418
150450,PA,32.63888888888889,80.0,-47.36111111111111,7.893518518518518,0.7432867851437707
293360,BA,32.64248704663213,80.0,-47.35751295336787,7.8929188255613125,0.7559665351813709
292390,BA,32.69230769230769,80.0,-47.30769230769231,7.884615384615384,0.7318224477298785
290930,BA,32.72727272727273,80.0,-47.27272727272727,7.878787878787879,0.7438217564479186
241400,RN,32.72727272727273,80.0,-47.27272727272727,7.878787878787879,0.6582687159174813
290630,BA,32.773109243697476,80.0,-47.226890756302524,7.871148459383754,0.7800740350363756
130230,AM,32.800000000000004,80.0,-47.199999999999996,7.866666666666666,0.6854897817248046
292820,BA,32.967032967032964,80.0,-47.032967032967036,7.838827838827839,0.7357489301844174
291400,BA,32.972972972972975,80.0,-47.027027027027025,7.837837837837838,0.7559834682382687
291080,BA,32.996632996633,80.0,-47.003367003367,7.8338945005611675,0.7500350627162707
241220,RN,33.02325581395349,80.0,-46.97674418604651,7.829457364341085,0.7449249250416111
240050,RN,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.6566387010098194
221135,PI,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.773200722423782
292720,BA,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7403010494353621
210317,MA,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.6830051004026912
171888,TO,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7238118188238184
240910,RN,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7164156770674676
280370,SE,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7181133903252709
330115,RJ,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7278141453874214
312730,MG,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.5432534810314832
292750,BA,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7860011852125204
220410,PI,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.6580414039401714
150070,PA,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7582081228666597
291150,BA,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.6714780784645188
291160,BA,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7484545129028475
220435,PI,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7302098452373493
240340,RN,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.6812999935519319
240660,RN,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7011391825041531
240130,RN,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.6961870472339537
220987,PI,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7346686585836667
290170,BA,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7748292547266408
432085,RS,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.693561684925353
130353,AM,33.33333333333333,80.0,-46.66666666666667,7.777777777777779,0.7406121804108463
292660,BA,33.50515463917525,80.0,-46.49484536082475,7.749140893470791,0.698728686089849
280130,SE,33.587786259541986,80.0,-46.412213740458014,7.735368956743002,0.72948774733329
270520,AL,33.6734693877551,80.0,-46.3265306122449,7.72108843537415,0.7082415645805393
292930,BA,33.70786516853933,80.0,-46.29213483146067,7.715355805243445,0.7515387688354972
291120,BA,33.72093023255814,80.0,-46.27906976744186,7.713178294573644,0.6849205549357065
330350,RJ,33.74749498997996,80.0,-46.25250501002004,7.70875083500334,0.7362262840828485
150470,PA,33.78378378378378,80.0,-46.21621621621622,7.702702702702703,0.7454303979695066
