posicao,id_municipio,uf,n_alunos_avaliados,risco_medio,taxa_alfabetizacao_real,inse_municipio,gap_meta_2030
2315,354090,SP,34,0.4432748590334296,67.64705882352942,5.375,-17.47
2316,314055,MG,26,0.4432064167279609,80.76923076923077,4.466666666666667,-13.324684684684689
2317,510310,MT,27,0.4431277484997608,59.25925925925925,4.93,-15.89335483870968
2318,260680,PE,477,0.4430013163723371,68.13417190775681,4.62195652173913,-15.183598615916956
2319,430390,RS,265,0.4428123763405105,64.15094339622641,5.4448,-14.471494079113121
2320,210700,MA,47,0.44281218819342594,59.57446808510638,4.325,-16.438135593220338
2321,291200,BA,22,0.44280803446127365,54.54545454545454,4.776,-16.779790209790207
2322,314410,MG,62,0.44273521032057805,62.903225806451616,5.227142857142857,-19.372492581602373
2323,210240,MA,29,0.44262058388427333,58.620689655172406,3.9699999999999998,-15.040077519379844
2324,421870,SC,356,0.44235259069559413,64.32584269662921,5.522424242424243,-16.1652
2325,130300,AM,51,0.4423374726195821,62.745098039215684,4.006923076923077,-15.173679653679656
2326,316980,MG,28,0.4422767443870607,57.14285714285714,5.125,-15.29307692307692
2327,510558,MT,57,0.442132650131964,64.91228070175438,4.93,-16.22463687150838
2328,350930,SP,21,0.4419616480907348,57.14285714285714,5.39,-19.58
2329,315410,MG,25,0.4415637146509838,60.0,4.6475,-20.594835680751174
2330,311440,MG,61,0.44150218916250006,70.49180327868852,5.192857142857143,-14.160220125786164
2331,431570,RS,121,0.44145489186201253,64.46280991735537,5.208823529411765,-15.214241935483866
2332,211030,MA,49,0.4413643867212594,67.3469387755102,4.278461538461538,-17.576170212765955
2333,351570,SP,395,0.44093825327617825,66.32911392405063,5.183611111111112,-14.930000000000007
2334,311210,MG,38,0.4409139959368467,60.526315789473685,4.8825,-15.812047244094488
2335,410870,PR,35,0.4408953743326336,62.857142857142854,4.913333333333333,-16.777168674698792
2336,260090,PE,62,0.44071922676174424,62.903225806451616,4.15625,-17.54777089783282
2337,312570,MG,37,0.4405745805737111,51.35135135135135,4.878749999999999,-12.154385964912283
2338,354990,SP,1313,0.4405507730220056,62.528560548362535,5.451102362204724,-15.75333333333333
2339,430420,RS,89,0.4403182745595421,69.66292134831461,5.125,-15.727711864406784
2340,310890,MG,51,0.4402711469557289,58.82352941176471,5.128181818181818,-14.458048780487806
2341,430600,RS,45,0.440224559573045,62.22222222222222,5.396,-14.715
2342,110025,RO,88,0.44021780207021344,67.04545454545455,4.9270000000000005,-17.62164578111947
2343,430590,RS,27,0.44003307345773307,70.37037037037037,5.163333333333333,-17.13634328358209
2344,421720,SC,162,0.44002974821284113,72.8395061728395,5.54470588235294,-20.19870246085011
2345,110149,RO,100,0.43999709622430366,68.0,4.955714285714286,-15.65657534246575
2346,430960,RS,77,0.43988120800939057,66.23376623376623,5.575714285714286,-15.264084158415837
2347,313890,MG,28,0.43978946998202273,75.0,4.66,-16.309586206896554
2348,410965,PR,32,0.4394266697128532,65.625,5.109999999999999,-16.243225806451612
2349,432280,RS,74,0.43935385996334453,66.21621621621621,5.65625,-12.954501216545014
2350,354880,SP,207,0.4392303362379161,68.11594202898551,5.688709677419354,-13.879999999999995
2351,354020,SP,78,0.4392021740835226,67.94871794871796,5.046666666666667,-15.530000000000001
2352,316840,MG,35,0.43904522955079517,65.71428571428571,4.837,-14.295306122448977
2353,420800,SC,34,0.4388354787187421,73.52941176470588,5.493333333333333,-22.653684210526315
2354,350210,SP,93,0.43879632995905443,58.06451612903226,5.3100000000000005,-14.519999999999996
2355,354500,SP,29,0.4385209837566045,68.96551724137932,5.255714285714285,-14.480000000000004
2356,421100,SC,38,0.4383293959356176,57.89473684210527,5.506666666666667,-15.757652173913044
2357,510390,MT,22,0.43827295531841415,59.09090909090909,5.076666666666666,-17.416616541353385
2358,354515,SP,21,0.43799864132856603,71.42857142857143,5.743333333333333,-15.549999999999997
2359,110130,RO,63,0.4379787151659909,71.42857142857143,4.824,-14.054893617021278
2360,311800,MG,216,0.4379623996142784,66.20370370370371,5.22608695652174,-15.277822299651566
2361,261170,PE,49,0.43789891283292043,77.55102040816327,4.328749999999999,-14.025094339622642
2362,410320,PR,45,0.43783005590823026,68.88888888888889,5.235,-17.39668421052631
2363,350870,SP,29,0.43766601640286873,79.3103448275862,5.215,-23.503333333333345
2364,313010,MG,219,0.4374940491659087,62.10045662100456,5.183333333333333,-16.826286266924562
2365,410800,PR,36,0.43741490236036346,66.66666666666666,4.996666666666667,-16.061000000000003
2366,520140,GO,2307,0.4370101757068599,64.45600346770698,5.096495726495727,-15.167670865719646
2367,314520,MG,585,0.4369833597637088,64.95726495726495,5.011923076923076,-16.48016806722689
2368,220115,PI,82,0.4369631204544135,63.41463414634146,4.541111111111111,-17.482857142857142
2369,317005,MG,74,0.436939192730712,68.91891891891892,4.856666666666667,-16.31353002070393
2370,210980,MA,93,0.43643676239534396,65.59139784946237,4.262941176470588,-15.524117647058825
2371,210730,MA,30,0.43643037968010495,60.0,4.203333333333334,-13.86293577981651
2372,260810,PE,71,0.43641584809187944,66.19718309859155,4.245,-14.0852808988764
2373,315670,MG,472,0.43638695113145326,67.16101694915254,5.150666666666667,-15.828962058438723
2374,431660,RS,57,0.43632859823488734,63.1578947368421,5.636666666666667,-15.77063806380638
2375,211150,MA,175,0.43619164014687206,68.57142857142857,4.235833333333334,-14.631973244147158
2376,355645,SP,108,0.436156481585554,63.888888888888886,5.3861904761904755,-15.409999999999997
2377,420030,SC,21,0.43600461643337857,85.71428571428571,5.58,
2378,353730,SP,99,0.43578780964491465,59.59595959595959,5.265000000000001,-15.626666666666665
2379,432230,RS,31,0.4357577796709103,54.83870967741935,5.63,-10.808212560386476
2380,313160,MG,20,0.4356096523430213,60.0,5.015000000000001,-13.499259259259262
2381,412650,PR,56,0.43540532796879916,66.07142857142857,5.213333333333333,-15.621048689138576
2382,521640,GO,50,0.43532928853089703,54.0,5.1866666666666665,-14.97214285714286
2383,500793,MS,91,0.4349366644299036,67.03296703296702,5.085999999999999,-16.181145584725538
2384,210160,MA,327,0.43486908501816046,63.608562691131496,4.399117647058825,-15.222894898586356
2385,110004,RO,318,0.4347992099077766,63.83647798742138,4.949677419354839,-14.693803854875284
2386,220510,PI,30,0.43459398159271184,76.66666666666667,4.123333333333334,-22.17773109243697
2387,310620,MG,6915,0.4345520943152468,66.56543745480839,5.205927835051548,-14.2216802223723
2388,120030,AC,77,0.43421765558037784,62.33766233766234,4.182500000000001,
2389,330225,RJ,155,0.43421574978054805,64.51612903225806,5.093333333333334,-13.793600000000003
2390,130330,AM,106,0.43391459187516024,66.98113207547169,4.009999999999999,-14.235849802371538
2391,320320,ES,818,0.43387386770685593,68.33740831295843,4.965581395348838,-14.16748318924111
2392,250780,PB,31,0.4336857715596405,54.83870967741935,4.5633333333333335,-14.000719424460435
2393,412550,PR,1335,0.43367271266075996,67.71535580524345,5.429651162790699,-14.421306517909574
2394,316070,MG,119,0.4333487324582405,68.90756302521008,5.005000000000001,-15.914084507042258
2395,316225,MG,24,0.433348326629362,66.66666666666666,4.553333333333334,-15.962079207920793
2396,251593,PB,20,0.4331460207308764,65.0,4.383333333333334,-15.741250000000003
2397,210310,MA,31,0.4329439827311554,80.64516129032258,4.1290000000000004,-11.812422360248451
2398,510720,MT,23,0.4329142740308324,60.86956521739131,4.925,-17.51428571428572
2399,315800,MG,49,0.43247240727799324,63.26530612244898,4.8475,-13.784999999999997
2400,410560,PR,68,0.4324665259651316,60.29411764705882,5.033333333333333,-15.93
2401,251320,PB,25,0.4322982504925936,72.0,4.356,-12.435
2402,210015,MA,54,0.43224354025456085,83.33333333333334,4.163333333333334,-14.209145907473307
2403,410990,PR,43,0.4320831643406774,53.48837209302325,5.175,-18.25785714285714
2404,410120,PR,78,0.43205503053816724,70.51282051282051,5.0166666666666675,-14.896857142857142
2405,352860,SP,23,0.43184716671998286,52.17391304347826,5.1925,-14.36
2406,310990,MG,50,0.43183748754419166,66.0,5.17,-17.0735
2407,432180,RS,69,0.4317588575206475,65.21739130434783,5.499999999999999,-18.136272141706925
2408,316240,MG,74,0.43158850726433695,68.91891891891892,4.169375,-15.365408970976251
2409,412090,PR,189,0.43130745794542236,66.66666666666666,5.172307692307692,-19.506765714285716
2410,431080,RS,84,0.4312515652976702,71.42857142857143,5.766666666666667,-12.606479481641466
2411,110011,RO,259,0.43097572991149863,68.33976833976834,4.8986363636363635,-13.563612662942273
2412,312800,MG,110,0.4309434840449293,54.54545454545454,4.884166666666667,-12.598870792616722
2413,261550,PE,50,0.4308485242329644,64.0,4.3133333333333335,-13.958242187499998
2414,330540,RJ,79,0.43084448141100085,73.41772151898735,4.98909090909091,-14.526159999999996
2415,292180,BA,43,0.43038120237015604,72.09302325581395,4.457777777777778,-15.370322580645162
2416,420220,SC,39,0.4302571230477763,69.23076923076923,5.638,-14.442131616595141
2417,110070,RO,61,0.430176356626977,68.85245901639344,4.806666666666667,-14.107923322683707
2418,430480,RS,111,0.43008955142892835,61.261261261261254,5.733,-14.552958406561215
2419,316900,MG,56,0.42998910751304426,62.5,4.98,-15.252820512820517
2420,421740,SC,105,0.4299231083014328,71.42857142857143,5.59111111111111,-15.631785268414482
2421,430750,RS,54,0.42968262435537263,59.25925925925925,5.507499999999999,-20.225872442839943
2422,317160,MG,36,0.4296569057324391,58.333333333333336,4.478333333333333,-18.61146384479718
2423,521250,GO,1224,0.42957688766438584,64.62418300653596,5.034857142857142,-14.862799185197762
2424,311140,MG,52,0.42915597021627394,63.46153846153846,5.09,-13.872085106382983
2425,430180,RS,21,0.42911322405476265,76.19047619047619,5.466666666666667,-14.017777777777777
2426,411750,PR,295,0.4290707910016024,64.7457627118644,5.288571428571429,-14.45987386124737
2427,430830,RS,27,0.4290070971640063,62.96296296296296,5.084999999999999,-15.328117913832198
2428,352980,SP,22,0.42854173936368145,68.18181818181817,5.2075,-11.819999999999993
2429,150805,PA,92,0.42847763844973824,66.30434782608695,4.546666666666668,-13.758477751756441
2430,352900,SP,344,0.4284212670542873,64.53488372093024,5.40875,-13.183333333333323
2431,410880,PR,153,0.42837459723489857,66.01307189542483,5.102777777777778,-13.720574712643678
2432,316720,MG,707,0.4282951224790875,65.91230551626592,5.080576923076922,-15.770526106809605
2433,510830,MT,24,0.4282237895257248,50.0,4.885,-15.43468531468531
2434,312950,MG,87,0.4281205080289085,63.2183908045977,5.133333333333334,-14.49910447761194
2435,317000,MG,30,0.42808608248161295,56.666666666666664,4.255,-14.316748768472905
2436,350330,SP,219,0.42791934683127764,60.73059360730594,5.411515151515151,-13.090000000000003
2437,420125,SC,41,0.4279114671034305,60.97560975609756,5.5375000000000005,-16.125714285714288
2438,510343,MT,25,0.42786747051998725,72.0,4.9350000000000005,-16.683191489361704
2439,150560,PA,31,0.42780987585729896,64.51612903225806,4.248571428571428,-10.630510948905108
2440,312300,MG,42,0.4277193885078092,66.66666666666666,5.26,-13.514086021505372
2441,354430,SP,33,0.42746818334781805,51.515151515151516,5.336666666666667,-12.799999999999997
2442,510624,MT,84,0.4272509369778052,65.47619047619048,5.09,-14.622388059701493
2443,210170,MA,308,0.42723293866310774,67.53246753246754,3.9862000000000006,-15.406111479761117
2444,270550,AL,123,0.42722927626703344,67.47967479674797,4.353333333333333,-15.108683788121994
2445,420500,SC,69,0.4272249090289345,68.11594202898551,5.12875,-13.062957157784744
2446,520080,GO,31,0.42719884099015354,77.41935483870968,4.948333333333333,-15.23184615384616
2447,210515,MA,77,0.4271848454150444,70.12987012987013,4.190909090909091,-13.0729203539823
2448,500470,MS,153,0.42672439933232703,64.70588235294117,5.05,-15.036774193548386
2449,410110,PR,101,0.42670467741858237,59.4059405940594,5.095555555555555,-15.074117647058829
2450,420300,SC,306,0.42664428777517444,62.41830065359477,5.2811111111111115,-14.915703611457033
2451,260220,PE,134,0.4266375261567197,65.67164179104478,4.307222222222223,-15.331605504587154
2452,354300,SP,53,0.4265916398884841,71.69811320754717,4.804166666666666,-15.209999999999994
2453,150835,PA,94,0.42657045505709323,67.02127659574468,4.373333333333334,-14.74110701107011
2454,412680,PR,56,0.42656027710749805,71.42857142857143,5.198333333333333,-14.224227405247813
2455,314460,MG,77,0.4265399370311969,71.42857142857143,4.972999999999999,-15.598872901678659
2456,250460,PB,143,0.4265273366924421,69.93006993006993,4.549411764705884,-14.171913875598083
2457,350160,SP,306,0.4264546453000729,64.70588235294117,5.4829411764705895,-15.129999999999995
2458,210370,MA,119,0.4263497343221009,68.90756302521008,3.991818181818181,-13.932319859402465
2459,311260,MG,72,0.4262933878157721,63.888888888888886,5.202,-16.99734375
2460,260300,PE,117,0.42623028313115663,70.08547008547008,4.345294117647059,-15.362937293729374
2461,421500,SC,201,0.42605075203093695,59.20398009950249,5.454999999999999,-12.587000695894224
2462,353750,SP,27,0.42602467549089945,62.96296296296296,5.1625,-13.299999999999997
2463,520390,GO,42,0.42596906890375846,69.04761904761905,5.385,-13.082511848341232
2464,412880,PR,36,0.42587999211793975,69.44444444444444,5.148,-14.839874213836477
2465,351460,SP,24,0.42571589883870087,62.5,5.1975,-15.5
2466,352260,SP,99,0.42545614805161275,60.60606060606061,5.387499999999999,-14.413333333333327
2467,420290,SC,518,0.42542114030995953,69.3050193050193,5.512903225806452,-14.468620065193768
2468,421565,SC,40,0.4254126419096232,67.5,5.4025,-14.136987447698742
2469,431740,RS,157,0.4253494486928737,61.78343949044586,5.385294117647059,-15.935701091519729
2470,110145,RO,25,0.4253398285200667,52.0,4.9350000000000005,-14.012280701754388
2471,510718,MT,52,0.42527666587258345,67.3076923076923,5.04,-13.255206611570244
2472,316210,MG,216,0.42509511106541287,65.27777777777779,4.9591666666666665,-13.601224760013242
2473,251190,PB,73,0.4248665619404661,71.23287671232876,4.386666666666667,-15.590364583333335
2474,210173,MA,54,0.42475893847062945,70.37037037037037,3.6550000000000002,-13.789873417721518
2475,421860,SC,36,0.4246893166322525,50.0,5.6125,-14.07705263157895
2476,421170,SC,96,0.42467428261403734,62.5,5.531818181818182,-13.399607438016533
2477,110160,RO,52,0.424642351268056,73.07692307692307,4.744,-14.010909090909088
2478,521990,GO,35,0.4245546830240845,62.857142857142854,5.025,-11.672096774193552
2479,330187,RJ,128,0.42445795117237356,69.53125,5.12090909090909,-13.775864779874215
2480,220370,PI,184,0.42434052545540146,66.30434782608695,4.142608695652174,-15.026774193548388
2481,430900,RS,51,0.42433496721782343,66.66666666666666,5.174444444444445,-13.78594152046784
2482,352130,SP,27,0.42430468487170286,59.25925925925925,5.001666666666666,-16.200000000000003
2483,314620,MG,28,0.42429061582897015,64.28571428571429,4.556666666666667,-14.77292397660819
2484,316880,MG,24,0.4240997765290985,75.0,5.246666666666667,-14.650967741935483
2485,316680,MG,65,0.4238275567910705,63.07692307692307,4.9825,-13.838268656716416
2486,220669,PI,34,0.42369353671553733,64.70588235294117,4.008,-13.999811320754713
2487,130320,AM,100,0.4236656119515368,73.0,4.513749999999999,-11.366666666666665
2488,312420,MG,93,0.42354930012832837,68.81720430107528,4.777777777777779,-13.920260747004939
2489,314340,MG,62,0.4235291883987221,61.29032258064516,5.367999999999999,-16.281636828644498
2490,315015,MG,54,0.42341047918580016,74.07407407407408,4.8966666666666665,-14.82975308641975
2491,314720,MG,67,0.42339736096042774,70.1492537313433,5.195714285714286,-14.25941798941799
2492,330570,RJ,54,0.4233638099876127,66.66666666666666,4.949999999999999,
2493,320340,ES,95,0.42335586749709536,67.36842105263158,4.731,-13.107408993576016
2494,430064,RS,26,0.4232823101299739,76.92307692307693,5.25,-14.56397435897436
2495,353950,SP,60,0.42316352561190734,75.0,5.178333333333334,-12.760000000000005
2496,411090,PR,25,0.4230139128361601,68.0,5.225,-12.785391304347824
2497,315180,MG,462,0.4229295323662858,67.96536796536796,5.424687499999999,-13.655416316232131
2498,210820,MA,122,0.42274072140699015,68.0327868852459,4.355625000000001,-13.578686514886165
2499,410765,PR,789,0.42265172785565297,67.9340937896071,5.328055555555555,-13.247804687500002
2500,330360,RJ,154,0.4221167632724577,63.63636363636363,5.095714285714285,-12.930198938992039
2501,315150,MG,113,0.42208662135826586,65.48672566371681,5.1025,-14.059792027729637
2502,250360,PB,25,0.42192104779009787,80.0,4.146,-16.2348
2503,410960,PR,259,0.4215579419509469,69.4980694980695,5.245294117647059,-12.87078783151326
2504,350950,SP,1764,0.42148466357881037,66.26984126984127,5.407961165048542,-20.173333333333332
2505,520790,GO,50,0.42132443199110475,70.0,4.64625,-13.95580152671756
2506,317120,MG,598,0.4211854890551074,61.87290969899666,5.144848484848485,-9.220340340340345
2507,312970,MG,67,0.42104498971894505,58.2089552238806,5.292,-14.413354564755831
2508,313820,MG,349,0.4210408339831965,61.03151862464183,5.2612499999999995,-7.275472972972977
2509,330440,RJ,48,0.42090935265641827,60.416666666666664,5.0344444444444445,-14.438666666666665
2510,313320,MG,44,0.42084632634905045,63.63636363636363,5.140000000000001,-15.145048076923079
2511,260480,PE,42,0.4204391525705561,71.42857142857143,4.175714285714286,-14.326772486772484
2512,351040,SP,115,0.4202483839667225,66.08695652173913,5.333684210526316,-13.519999999999996
2513,315210,MG,191,0.4200643445876113,66.49214659685863,5.0200000000000005,-17.740822021116138
2514,350810,SP,38,0.4199540394177601,65.78947368421053,5.3725000000000005,-12.170000000000002
2515,210630,MA,63,0.4198281263579143,60.317460317460316,4.076874999999999,-14.445668789808913
2516,320110,ES,42,0.4197915207388214,69.04761904761905,4.655000000000001,-12.760388349514564
2517,353630,SP,33,0.41968125265110057,66.66666666666666,5.423333333333333,-13.0
2518,260590,PE,69,0.41961935943940465,62.31884057971014,4.311,-12.618086956521736
2519,270330,AL,84,0.4194462859997,67.85714285714286,4.183750000000001,-24.776666666666667
2520,330452,RJ,662,0.41928806028669907,69.93957703927492,5.071538461538464,-12.814033867553677
2521,312240,MG,29,0.41927298512471106,68.96551724137932,5.02,-14.006174496644295
2522,313650,MG,31,0.4186390947269925,54.83870967741935,4.5,
2523,210590,MA,51,0.418545769127551,68.62745098039215,4.21,-12.046703296703296
2524,432200,RS,130,0.4183183969925247,67.6923076923077,5.421176470588236,-13.801521035598704
2525,314480,MG,327,0.4182281710797966,68.50152905198776,5.330500000000002,-11.83334112149533
2526,411550,PR,22,0.41815290374666625,54.54545454545454,5.32,-14.544285714285719
2527,412855,PR,37,0.4181506592086585,62.16216216216216,5.218,-12.825842696629216
2528,315790,MG,56,0.4181332872627627,75.0,4.823333333333333,-13.890312499999999
2529,431000,RS,71,0.4178571476536593,57.74647887323944,5.692222222222222,-15.87328244274809
2530,354750,SP,35,0.41779846751885363,57.14285714285714,5.368333333333334,-12.030000000000001
2531,210900,MA,100,0.4174657071819905,69.0,4.658125000000001,-14.285728987993139
2532,421320,SC,121,0.4174461418456383,70.24793388429752,5.6466666666666665,-12.873299565846601
2533,230200,CE,75,0.4174194157281054,72.0,4.386428571428571,-13.92685082872928
2534,270600,AL,91,0.4172225123862133,62.637362637362635,4.078571428571428,-15.663915343915342
2535,310260,MG,139,0.41717509770219113,71.22302158273382,5.272307692307693,-15.089310344827584
2536,411060,PR,56,0.41704704867308,64.28571428571429,5.102,-13.322653061224486
2537,312965,MG,21,0.41699082291508577,57.14285714285714,4.3275,-11.642286501377404
2538,250040,PB,71,0.4167119543293067,71.83098591549296,4.297000000000001,-13.867912844036695
2539,315350,MG,33,0.41665482293268086,66.66666666666666,4.988,-15.137232704402514
2540,261520,PE,51,0.4162696419020507,54.90196078431373,4.3149999999999995,-14.017148288973386
2541,510675,MT,283,0.4160180650429201,65.01766784452296,5.051666666666666,-13.777383381924203
2542,420700,SC,281,0.4159467868595189,69.03914590747331,5.562857142857142,-13.360653827864954
2543,310740,MG,183,0.4158937680520195,57.92349726775956,5.221538461538461,-15.343110871905276
2544,521190,GO,463,0.41586109730456744,64.57883369330453,5.288437500000001,-13.003757709251097
2545,261480,PE,60,0.4158555546691929,61.66666666666667,4.361000000000001,-16.02579881656805
2546,353140,SP,40,0.4157808568727089,67.5,5.366666666666667,-14.560000000000002
2547,431510,RS,42,0.415767595119532,76.19047619047619,5.226000000000001,-11.934110429447854
2548,355600,SP,29,0.4157331388830402,62.06896551724138,5.406666666666666,-14.319999999999993
2549,316810,MG,26,0.41570706587565637,61.53846153846154,5.303333333333334,-11.827039999999995
2550,350010,SP,39,0.41566312022349267,64.1025641025641,5.48375,-13.939999999999998
2551,270140,AL,190,0.41562461749107654,67.89473684210526,4.335384615384615,-13.51582869855395
2552,420910,SC,2366,0.4156196448153754,67.41335587489434,5.546607142857142,-13.834062782294495
2553,412020,PR,21,0.415521318580178,71.42857142857143,5.41,-13.213786407766992
2554,412500,PR,34,0.41536960096179615,76.47058823529412,4.9816666666666665,-11.829775280898875
2555,431230,RS,22,0.4151093087360571,59.09090909090909,4.883333333333334,-17.201696969696968
2556,330090,RJ,49,0.4150989283485999,61.224489795918366,4.8711111111111105,-13.248125000000002
2557,354680,SP,100,0.4150787811744149,68.0,5.2214285714285715,-12.829999999999998
2558,311950,MG,30,0.41506850922623134,63.33333333333333,4.298,-13.491428571428571
2559,311350,MG,39,0.41504907137910096,79.48717948717949,4.903333333333333,-12.222409638554218
2560,320420,ES,135,0.41497921317755226,66.66666666666666,5.05,-13.66923303834808
2561,260720,PE,578,0.4148199275861468,65.39792387543253,4.530769230769231,-13.657991282237553
2562,316080,MG,22,0.4147547348265632,50.0,5.005,-13.513283582089553
2563,310270,MG,25,0.4147184777006001,64.0,4.476666666666667,-12.793642384105961
2564,220990,PI,26,0.41471647174892734,46.15384615384615,4.038333333333334,-11.63888888888889
2565,314810,MG,402,0.41466891980514203,68.65671641791045,5.142666666666667,-15.915315581854045
2566,330340,RJ,645,0.4146541474950242,64.65116279069767,5.167733333333333,-13.032851863258387
2567,292303,BA,44,0.414540905709244,50.0,4.723333333333333,-14.769639639639639
2568,431390,RS,198,0.4144632914478815,67.67676767676768,5.5581249999999995,-12.650457142857134
2569,421700,SC,81,0.41423996358936604,67.90123456790124,5.706666666666667,-13.171197916666664
2570,314070,MG,179,0.4140841388528984,58.10055865921788,5.139333333333332,-14.223720657276992
2571,431900,RS,78,0.4135892602916937,58.97435897435898,5.646666666666667,-12.866591760299624
2572,412080,PR,108,0.41357643745157957,72.22222222222221,5.423333333333333,-12.974464579901156
2573,210510,MA,90,0.41351040131674793,73.33333333333333,3.8076923076923075,-12.148318181818183
2574,130240,AM,167,0.4134824618440644,74.25149700598801,4.415384615384616,-11.80796315975912
2575,510706,MT,161,0.41343223098654125,67.70186335403726,5.203,-14.259340659340655
2576,420900,SC,90,0.4134250622601445,62.22222222222222,5.5512500000000005,-7.5232234432234435
2577,312440,MG,37,0.41342449792054414,64.86486486486487,4.7459999999999996,-13.489016393442625
2578,330220,RJ,257,0.41319592441236014,64.59143968871595,5.003235294117648,-13.047587976539589
2579,510620,MT,26,0.41291788549364483,73.07692307692307,5.01,-12.863398058252425
2580,421725,SC,23,0.41279391827561407,60.86956521739131,5.865,-11.81614583333333
2581,510080,MT,55,0.41266292585857245,70.9090909090909,4.887499999999999,-12.342437810945277
2582,312830,MG,81,0.41260407924919373,67.90123456790124,5.156,-14.590168776371309
2583,352450,SP,25,0.41259552844385383,68.0,5.365,-11.939999999999998
2584,411570,PR,194,0.4125496706397711,65.4639175257732,5.399166666666668,-13.172735562310034
2585,316850,MG,38,0.41250392595311186,65.78947368421053,4.9475,-20.29750455373406
2586,351230,SP,35,0.41240973883294646,62.857142857142854,5.306,-10.519999999999996
2587,520970,GO,134,0.4122362965813324,66.4179104477612,5.097777777777778,-12.805006622516556
2588,431760,RS,144,0.41186059881992637,68.75,5.376315789473684,-12.614980392156863
2589,311820,MG,20,0.41151773235868794,70.0,5.04,-13.105227272727271
2590,421840,SC,40,0.4114750914674956,65.0,5.4975,-12.673085106382976
2591,211102,MA,70,0.4113388428531604,72.85714285714285,3.92,-11.794235668789804
2592,420050,SC,30,0.41122256786199485,66.66666666666666,5.0325,-12.213030303030308
2593,130020,AM,76,0.41111230184082437,64.47368421052632,3.8350000000000004,-12.771595744680852
2594,330023,RJ,240,0.41082479373692976,67.91666666666667,5.025882352941178,-12.134177606177603
2595,420040,SC,29,0.41077467295353404,62.06896551724138,5.4025,-11.850591715976332
2596,432140,RS,47,0.4107586189998444,68.08510638297872,5.03875,-12.58821138211382
2597,312160,MG,205,0.4107181291321641,71.21951219512195,4.858181818181818,-14.723832020997378
2598,431610,RS,31,0.41058036129991726,61.29032258064516,5.58,-15.120634920634917
2599,110007,RO,43,0.4104904027664289,62.7906976744186,4.881428571428572,-14.268064516129026
2600,220173,PI,43,0.4102529499040419,53.48837209302325,4.045,-17.159708737864076
2601,260230,PE,158,0.4102161091538911,70.88607594936708,4.164999999999999,-12.644354194407457
2602,220520,PI,58,0.41008875375586823,72.41379310344827,4.060999999999999,-12.581111111111111
2603,420960,SC,76,0.41007807530434254,72.36842105263158,5.63,-10.464008179959098
2604,317080,MG,111,0.4100108257432658,67.56756756756756,4.708666666666665,-14.153079365079364
2605,412400,PR,26,0.4100058920162878,57.692307692307686,5.154999999999999,-12.304193548387099
2606,261580,PE,70,0.4099341689681445,72.85714285714285,4.195,-11.523553299492391
2607,421160,SC,65,0.40970562018294326,76.92307692307693,5.615714285714286,-14.00917421953676
2608,351850,SP,37,0.409641536978329,72.97297297297297,5.156666666666666,-11.480000000000004
2609,330300,RJ,93,0.40951545123635624,64.51612903225806,4.807142857142858,-11.467105831533473
2610,520920,GO,84,0.4095131679991601,63.095238095238095,4.987,-12.959076923076925
2611,316350,MG,23,0.40946206113783673,69.56521739130434,4.466,-12.927540983606555
2612,317047,MG,20,0.4094572993467451,55.00000000000001,4.91,-15.73611111111111
2613,314390,MG,361,0.409234462849629,69.52908587257618,4.966585365853658,-11.58514411664971
2614,431265,RS,70,0.40916055362390896,72.85714285714285,5.596666666666666,-11.121088235294115
2615,250020,PB,20,0.4091298276648404,60.0,4.443333333333333,-14.064954128440364
2616,316740,MG,29,0.40911789628819306,75.86206896551724,5.0649999999999995,-8.200806451612905
2617,355635,SP,21,0.4088392664858957,42.857142857142854,5.3,-14.659999999999997
2618,320430,ES,71,0.40877133394192494,80.28169014084507,4.824999999999999,-10.93534031413613
2619,160053,AP,128,0.40866399436501566,57.8125,4.399166666666667,-14.954217791411043
2620,350320,SP,384,0.40846287395840064,64.58333333333334,5.411836734693879,-14.196666666666658
2621,350570,SP,852,0.4083372625206048,66.66666666666666,5.360389610389613,-11.870000000000005
2622,320520,ES,1726,0.40828314468491833,67.61297798377753,5.086219512195119,-12.084922224840914
2623,330210,RJ,76,0.4081688778872485,69.73684210526315,4.921111111111111,-12.287219251336897
2624,354580,SP,293,0.4081162651541496,69.96587030716724,5.482666666666667,-9.340000000000003
2625,352042,SP,40,0.4078930771382524,62.5,5.2075,-12.400000000000006
2626,311910,MG,95,0.4078891975591758,66.3157894736842,4.674,-16.60424778761062
2627,317170,MG,29,0.40776789715976897,65.51724137931035,4.966666666666667,-12.099148936170216
2628,110170,RO,66,0.4076177121437497,66.66666666666666,4.838333333333333,-14.01838596491228
2629,230370,CE,1553,0.407572224401668,64.90663232453316,4.484358974358976,-15.89253708825748
2630,310760,MG,24,0.4072709284673341,70.83333333333334,4.97,-10.959263157894739
2631,130090,AM,71,0.4071627574180564,76.05633802816901,4.285,
2632,314140,MG,70,0.4071411038542318,65.71428571428571,4.503636363636364,-11.075953654188947
2633,220855,PI,20,0.40695037612895096,65.0,4.43,-11.64602739726027
2634,315720,MG,136,0.4069484135007584,66.91176470588235,5.1692857142857145,-11.687798165137618
2635,210805,MA,50,0.40677126632903465,66.0,3.9048148148148147,-12.694677966101695
2636,354190,SP,23,0.40671028086131605,60.86956521739131,5.06,-11.209999999999994
2637,311240,MG,26,0.40645130601733287,84.61538461538461,5.08,
